"UniqueID","DATE","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","NOTES","STATUS","Year","ReplaceID","ID.Seq","Missing.Place","Decimal.Error","species_growth","dbh_change","year_diff","dbh_year_change","is_spike","is_dip","is_anomalous","anomalous_type"
"UP2A_7_4681",1990-07-25,"UP2A","7","4681","PICGLA",6.3,1,"-99",0,1,"1","","Alive",1990,"UP2A_7_4681_1990",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",1993-07-27,"UP2A","7","4681","PICGLA",6.6,1,"-99",0,1,"1","","Alive",1993,"UP2A_7_4681_1993",2,"NMis",FALSE,1.1,0.3,3,0.0999999999999999,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",1997-06-26,"UP2A","7","4681","PICGLA",6.9,1,"-99",0,1,"1","s","Alive",1997,"UP2A_7_4681_1997",3,"NMis",FALSE,1.1,0.300000000000001,4,0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",2000-08-08,"UP2A","7","4681","PICGLA",7.1,1,"-99",0,1,"1","","Alive",2000,"UP2A_7_4681_2000",4,"NMis",FALSE,1.1,0.199999999999999,3,0.0666666666666664,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",2004-10-05,"UP2A","7","4681","PICGLA",7.4,1,"-99",0,1,"1","","Alive",2004,"UP2A_7_4681_2004",5,"NMis",FALSE,1.1,0.300000000000001,4,0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",2008-08-13,"UP2A","7","4681","PICGLA",7.6,1,"-99",0,1,"1","","Alive",2008,"UP2A_7_4681_2008",6,"NMis",FALSE,1.1,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",2018-09-19,"UP2A","7","4681","PICGLA",7.9,1,"-99",0,1,"1","","Alive",2018,"UP2A_7_4681_2018",7,"NMis",FALSE,1.1,0.300000000000001,10,0.0300000000000001,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4681",2023-07-20,"UP2A","7","4681","PICGLA",8.4,1,"-99",0,1,"1","","Alive",2023,"UP2A_7_4681_2023",8,"NMis",FALSE,1.1,0.5,5,0.1,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",1990-07-25,"UP2A","7","4689","PICGLA",3.9,1,"-99",0,1,"1","","Alive",1990,"UP2A_7_4689_1990",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",1993-07-27,"UP2A","7","4689","PICGLA",4.1,1,"-99",1,1,"1","","Alive",1993,"UP2A_7_4689_1993",2,"NMis",FALSE,1.1,0.2,3,0.0666666666666666,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",1997-06-26,"UP2A","7","4689","PICGLA",4.2,1,"-99",1,1,"1","s","Alive",1997,"UP2A_7_4689_1997",3,"NMis",FALSE,1.1,0.100000000000001,4,0.0250000000000001,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",2000-08-08,"UP2A","7","4689","PICGLA",4.3,1,"-99",1,1,"1","","Alive",2000,"UP2A_7_4689_2000",4,"NMis",FALSE,1.1,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",2004-10-05,"UP2A","7","4689","PICGLA",4.4,1,"-99",0,1,"1","","Alive",2004,"UP2A_7_4689_2004",5,"NMis",FALSE,1.1,0.100000000000001,4,0.0250000000000001,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",2008-08-13,"UP2A","7","4689","PICGLA",4.4,1,"-99",0,1,"1","","Alive",2008,"UP2A_7_4689_2008",6,"NMis",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",2018-09-19,"UP2A","7","4689","PICGLA",4.5,1,"-99",0,1,"1","","Alive",2018,"UP2A_7_4689_2018",7,"NMis",FALSE,1.1,0.0999999999999996,10,0.00999999999999996,FALSE,FALSE,FALSE,"NA"
"UP2A_7_4689",2023-07-20,"UP2A","7","4689","PICGLA",5.4,1,"-99",0,1,"1","","Alive",2023,"UP2A_7_4689_2023",8,"NMis",FALSE,1.1,0.9,5,0.18,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",1990-07-25,"UP2A","9","1177","PICGLA",6.9,1,"-99",0,1,"1","dt","Alive",1990,"UP2A_9_1177_1990",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",1993-07-27,"UP2A","9","1177","PICGLA",7.9,1,"-99",0,1,"1","","Alive",1993,"UP2A_9_1177_1993",2,"NMis",FALSE,1.1,1,3,0.333333333333333,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",1997-06-26,"UP2A","9","1177","PICGLA",8.6,1,"-99",0,1,"1","","Alive",1997,"UP2A_9_1177_1997",3,"NMis",FALSE,1.1,0.699999999999999,4,0.175,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",2000-08-08,"UP2A","9","1177","PICGLA",9.3,1,"-99",0,1,"1","","Alive",2000,"UP2A_9_1177_2000",4,"NMis",FALSE,1.1,0.700000000000001,3,0.233333333333334,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",2004-10-05,"UP2A","9","1177","PICGLA",10,1,"-99",0,1,"1","","Alive",2004,"UP2A_9_1177_2004",5,"NMis",FALSE,1.1,0.699999999999999,4,0.175,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",2008-08-13,"UP2A","9","1177","PICGLA",10.4,1,"-99",0,1,"1","","Alive",2008,"UP2A_9_1177_2008",6,"NMis",FALSE,1.1,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",2018-09-19,"UP2A","9","1177","PICGLA",11.7,1,"-99",0,1,"1","","Alive",2018,"UP2A_9_1177_2018",7,"NMis",FALSE,1.1,1.3,10,0.13,FALSE,FALSE,FALSE,"NA"
"UP2A_9_1177",2023-07-20,"UP2A","9","1177","PICGLA",13,1,"-99",0,1,"1","","Alive",2023,"UP2A_9_1177_2023",8,"NMis",FALSE,1.1,1.3,5,0.26,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",1989-08-16,"UP2B","11","2587","BETNEO",9,1,"-99",0,1,"1","","Alive",1989,"UP2B_11_2587_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",1993-08-10,"UP2B","11","2587","BETNEO",9,1,"-99",0,1,"1","","Alive",1993,"UP2B_11_2587_1993",2,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",1997-07-18,"UP2B","11","2587","BETNEO",9,1,"-99",0,1,"1","","Alive",1997,"UP2B_11_2587_1997",3,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",2000-07-25,"UP2B","11","2587","BETNEO",9,1,"-99",0,1,"1","s","Alive",2000,"UP2B_11_2587_2000",4,"NMis",FALSE,1.8,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",2004-09-16,"UP2B","11","2587","BETNEO",9.2,1,"-99",0,1,"1","","Alive",2004,"UP2B_11_2587_2004",5,"NMis",FALSE,1.8,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2587",2008-08-13,"UP2B","11","2587","BETNEO",NA,0,"-99",0,1,"0","","Standing/Dead",2008,"UP2B_11_2587_2008",6,"Last",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",1989-08-16,"UP2B","11","2598","BETNEO",8.1,1,"-99",0,1,"1","","Alive",1989,"UP2B_11_2598_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",1993-08-10,"UP2B","11","2598","BETNEO",8.2,1,"-99",0,1,"1","","Alive",1993,"UP2B_11_2598_1993",2,"NMis",FALSE,1.8,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",1997-07-18,"UP2B","11","2598","BETNEO",8.3,1,"-99",0,1,"1","","Alive",1997,"UP2B_11_2598_1997",3,"NMis",FALSE,1.8,0.100000000000001,4,0.0250000000000004,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",2000-07-25,"UP2B","11","2598","BETNEO",8.2,1,"-99",0,1,"1","s","Alive",2000,"UP2B_11_2598_2000",4,"NMis",FALSE,1.8,-0.100000000000001,3,-0.0333333333333338,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",2004-09-16,"UP2B","11","2598","BETNEO",8.2,1,"-99",0,1,"1","","Alive",2004,"UP2B_11_2598_2004",5,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",2008-08-13,"UP2B","11","2598","BETNEO",8.2,1,"-99",0,1,"1","","Alive",2008,"UP2B_11_2598_2008",6,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2598",2018-09-19,"UP2B","11","2598","BETNEO",NA,0,"4",0,1,"0","","Standing/Dead",2018,"UP2B_11_2598_2018",7,"Last",FALSE,1.8,0,10,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2599",1989-08-16,"UP2B","11","2599","BETNEO",15.7,1,"-99",0,1,"1","","Alive",1989,"UP2B_11_2599_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2599",1993-08-10,"UP2B","11","2599","BETNEO",15.7,1,"-99",0,1,"1","","Alive",1993,"UP2B_11_2599_1993",2,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2599",1997-07-18,"UP2B","11","2599","BETNEO",15.9,1,"-99",0,1,"1","dt","Alive",1997,"UP2B_11_2599_1997",3,"NMis",FALSE,1.8,0.200000000000001,4,0.0500000000000003,FALSE,FALSE,FALSE,"NA"
"UP2B_11_2599",2000-07-25,"UP2B","11","2599","BETNEO",NA,0,"-99",0,1,"0","","Standing/Dead",2000,"UP2B_11_2599_2000",4,"Last",FALSE,1.8,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",1989-08-16,"UP2B","13","2761","POPBAL",12.3,1,"-99",0,1,"1","c","Alive",1989,"UP2B_13_2761_1989",1,"NMis",FALSE,2.7,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",1993-08-10,"UP2B","13","2761","POPBAL",12.7,1,"-99",0,1,"1","c","Alive",1993,"UP2B_13_2761_1993",2,"NMis",FALSE,2.7,0.399999999999999,4,0.0999999999999996,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",1997-07-18,"UP2B","13","2761","POPBAL",13,1,"-99",0,0,"1","c","Alive",1997,"UP2B_13_2761_1997",3,"NMis",FALSE,2.7,0.300000000000001,4,0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",2000-07-25,"UP2B","13","2761","POPBAL",13,1,"-99",0,0,"1","c","Alive",2000,"UP2B_13_2761_2000",4,"NMis",FALSE,2.7,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",2004-09-16,"UP2B","13","2761","POPBAL",13.1,1,"-99",0,1,"1","","Alive",2004,"UP2B_13_2761_2004",5,"NMis",FALSE,2.7,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_13_2761",2008-08-13,"UP2B","13","2761","POPBAL",NA,0,"-99",0,1,"0","","Standing/Dead",2008,"UP2B_13_2761_2008",6,"Last",FALSE,2.7,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_145",1993-08-10,"UP2B","14","145","POPTRE",0.4,1,"-99",0,1,"1","","Alive",1993,"UP2B_14_145_1993",1,"NMis",FALSE,3.5,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_145",1997-07-18,"UP2B","14","145","POPTRE",0.4,1,"-99",0,1,"1","s","Alive",1997,"UP2B_14_145_1997",2,"NMis",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_145",2000-07-25,"UP2B","14","145","POPTRE",0.2,1,"-99",0,1,"1","s","Alive",2000,"UP2B_14_145_2000",3,"NMis",FALSE,3.5,-0.2,3,-0.0666666666666667,FALSE,FALSE,FALSE,"NA"
"UP2B_14_145",2004-09-16,"UP2B","14","145","POPTRE",NA,0,"-99",0,1,"0","","Standing/Dead",2004,"UP2B_14_145_2004",4,"Last",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_145",2008-08-13,"UP2B","14","145","POPTRE",NA,0,"-99",0,1,"0","","Standing/Dead",2008,"UP2B_14_145_2008",5,"Last",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",1989-08-16,"UP2B","14","149","POPTRE",0.2,1,"-99",0,1,"1","","Alive",1989,"UP2B_14_149_1989",1,"NMis",FALSE,3.5,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",1993-08-10,"UP2B","14","149","POPTRE",0.3,1,"-99",0,1,"1","","Alive",1993,"UP2B_14_149_1993",2,"NMis",FALSE,3.5,0.1,4,0.025,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",1997-07-18,"UP2B","14","149","POPTRE",0.9,1,"-99",0,1,"1","s","Alive",1997,"UP2B_14_149_1997",3,"NMis",FALSE,3.5,0.6,4,0.15,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",2000-07-25,"UP2B","14","149","POPTRE",0.5,1,"2",0,1,"1","s","Alive",2000,"UP2B_14_149_2000",4,"NMis",FALSE,3.5,-0.4,3,-0.133333333333333,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",2004-09-16,"UP2B","14","149","POPTRE",NA,0,"-99",0,1,"0","","Standing/Dead",2004,"UP2B_14_149_2004",5,"Last",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_149",2008-08-13,"UP2B","14","149","POPTRE",NA,0,"-99",0,1,"0","","Standing/Dead",2008,"UP2B_14_149_2008",6,"Last",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2774",1989-08-16,"UP2B","14","2774","BETNEO",8.5,1,"-99",0,1,"1","","Alive",1989,"UP2B_14_2774_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2774",1993-08-10,"UP2B","14","2774","BETNEO",8.6,1,"-99",0,1,"1","s","Alive",1993,"UP2B_14_2774_1993",2,"NMis",FALSE,1.8,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2774",1997-07-18,"UP2B","14","2774","BETNEO",NA,0,"-99",0,1,"0","","Standing/Dead",1997,"UP2B_14_2774_1997",3,"Last",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",1989-08-16,"UP2B","14","2783","BETNEO",7.1,1,"-99",0,1,"1","","Alive",1989,"UP2B_14_2783_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",1993-08-10,"UP2B","14","2783","BETNEO",7.5,1,"-99",0,0,"1","","Alive",1993,"UP2B_14_2783_1993",2,"NMis",FALSE,1.8,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",1997-07-18,"UP2B","14","2783","BETNEO",7.3,1,"-99",0,0,"1","c","Alive",1997,"UP2B_14_2783_1997",3,"NMis",FALSE,1.8,-0.2,4,-0.05,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",2000-07-25,"UP2B","14","2783","BETNEO",7.5,1,"-99",0,0,"1","c","Alive",2000,"UP2B_14_2783_2000",4,"NMis",FALSE,1.8,0.2,3,0.0666666666666667,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",2004-09-16,"UP2B","14","2783","BETNEO",7.5,1,"-99",0,1,"1","","Alive",2004,"UP2B_14_2783_2004",5,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_14_2783",2008-08-13,"UP2B","14","2783","BETNEO",NA,0,"-99",0,1,"0","","Standing/Dead",2008,"UP2B_14_2783_2008",6,"Last",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",1989-08-16,"UP2B","1","2372","BETNEO",11.4,1,"-99",0,1,"1","","Alive",1989,"UP2B_1_2372_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",1993-08-10,"UP2B","1","2372","BETNEO",11.4,1,"-99",0,1,"1","","Alive",1993,"UP2B_1_2372_1993",2,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",1997-07-18,"UP2B","1","2372","BETNEO",11.4,1,"-99",0,1,"1","c","Alive",1997,"UP2B_1_2372_1997",3,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",2000-07-25,"UP2B","1","2372","BETNEO",11.4,1,"-99",0,1,"1","c","Alive",2000,"UP2B_1_2372_2000",4,"NMis",FALSE,1.8,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",2004-09-16,"UP2B","1","2372","BETNEO",11.5,1,"-99",0,1,"1","","Alive",2004,"UP2B_1_2372_2004",5,"NMis",FALSE,1.8,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",2008-08-13,"UP2B","1","2372","BETNEO",11.5,1,"-99",0,1,"1","","Alive",2008,"UP2B_1_2372_2008",6,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",2018-09-19,"UP2B","1","2372","BETNEO",NA,0,"5",0,1,"0","old notes-Topped 5 m. 2019 notes-","Fallen/Dead",2018,"UP2B_1_2372_2018",7,"Last",FALSE,1.8,0,10,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2372",2023-07-28,"UP2B","1","2372","BETNEO",NA,0,"5",0,1,"0","dead and down","Fallen/Dead",2023,"UP2B_1_2372_2023",8,"Last",FALSE,1.8,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",1989-08-16,"UP2B","1","2378","BETNEO",11.3,1,"-99",0,1,"1","","Alive",1989,"UP2B_1_2378_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",1993-08-10,"UP2B","1","2378","BETNEO",11.5,1,"-99",0,1,"1","s","Alive",1993,"UP2B_1_2378_1993",2,"NMis",FALSE,1.8,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",1997-07-18,"UP2B","1","2378","BETNEO",11.5,1,"-99",0,1,"1","s","Alive",1997,"UP2B_1_2378_1997",3,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",2000-07-25,"UP2B","1","2378","BETNEO",12.5,1,"-99",0,1,"1","s","Alive",2000,"UP2B_1_2378_2000",4,"NMis",FALSE,1.8,1,3,0.333333333333333,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",2004-09-16,"UP2B","1","2378","BETNEO",11.5,1,"-99",0,1,"1","","Alive",2004,"UP2B_1_2378_2004",5,"NMis",FALSE,1.8,-1,4,-0.25,FALSE,TRUE,TRUE,"Dip"
"UP2B_1_2378",2008-08-13,"UP2B","1","2378","BETNEO",11.5,1,"-99",0,1,"1","","Alive",2008,"UP2B_1_2378_2008",6,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",2018-09-19,"UP2B","1","2378","BETNEO",NA,0,"4",0,1,"0","","Fallen/Dead",2018,"UP2B_1_2378_2018",7,"Last",FALSE,1.8,0,10,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2378",2023-07-28,"UP2B","1","2378","BETNEO",NA,0,"4",0,1,"0","dead and down","Fallen/Dead",2023,"UP2B_1_2378_2023",8,"Last",FALSE,1.8,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",1989-08-16,"UP2B","1","2396","PICGLA",4.7,1,"-99",0,1,"1","c","Alive",1989,"UP2B_1_2396_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",1993-08-10,"UP2B","1","2396","PICGLA",6,1,"-99",0,1,"1","c","Alive",1993,"UP2B_1_2396_1993",2,"NMis",FALSE,1.1,1.3,4,0.325,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",1997-07-18,"UP2B","1","2396","PICGLA",7,1,"-99",0,1,"1","c","Alive",1997,"UP2B_1_2396_1997",3,"NMis",FALSE,1.1,1,4,0.25,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",2000-07-25,"UP2B","1","2396","PICGLA",7.4,1,"-99",0,1,"1","c","Alive",2000,"UP2B_1_2396_2000",4,"NMis",FALSE,1.1,0.4,3,0.133333333333333,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",2004-09-16,"UP2B","1","2396","PICGLA",8.2,1,"-99",0,1,"1","","Alive",2004,"UP2B_1_2396_2004",5,"NMis",FALSE,1.1,0.799999999999999,4,0.2,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",2008-08-13,"UP2B","1","2396","PICGLA",8.7,1,"-99",0,1,"1","","Alive",2008,"UP2B_1_2396_2008",6,"NMis",FALSE,1.1,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",2018-09-19,"UP2B","1","2396","PICGLA",9.8,1,"-99",0,1,"1","","Alive",2018,"UP2B_1_2396_2018",7,"NMis",FALSE,1.1,1.1,10,0.11,FALSE,FALSE,FALSE,"NA"
"UP2B_1_2396",2023-07-28,"UP2B","1","2396","PICGLA",10.9,1,"-99",0,1,"1","","Alive",2023,"UP2B_1_2396_2023",8,"NMis",FALSE,1.1,1.1,5,0.22,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",1989-08-16,"UP2B","2","2403","BETNEO",15,1,"-99",0,1,"1","","Alive",1989,"UP2B_2_2403_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",1993-08-10,"UP2B","2","2403","BETNEO",14.9,1,"-99",0,0,"1","","Alive",1993,"UP2B_2_2403_1993",2,"NMis",FALSE,1.8,-0.0999999999999996,4,-0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",1997-07-18,"UP2B","2","2403","BETNEO",15.2,1,"-99",0,0,"1","c","Alive",1997,"UP2B_2_2403_1997",3,"NMis",FALSE,1.8,0.299999999999999,4,0.0749999999999997,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",2000-07-25,"UP2B","2","2403","BETNEO",15.1,1,"-99",0,0,"1","c","Alive",2000,"UP2B_2_2403_2000",4,"NMis",FALSE,1.8,-0.0999999999999996,3,-0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",2004-09-16,"UP2B","2","2403","BETNEO",15.1,1,"-99",0,1,"1","","Alive",2004,"UP2B_2_2403_2004",5,"NMis",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",2008-08-13,"UP2B","2","2403","BETNEO",15,1,"-99",0,1,"1","band 0.60","Alive",2008,"UP2B_2_2403_2008",6,"NMis",FALSE,1.8,-0.0999999999999996,4,-0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"UP2B_2_2403",2018-09-19,"UP2B","2","2403","BETNEO",NA,0,"-99",0,1,"0","old notes-band 0.60. 2019 notes-Down","Standing/Dead",2018,"UP2B_2_2403_2018",7,"Last",FALSE,1.8,0,10,0,FALSE,FALSE,FALSE,"NA"
"UP2B_4_2476",1989-08-16,"UP2B","4","2476","BETNEO",10,1,"-99",0,0,"1","s","Alive",1989,"UP2B_4_2476_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_4_2476",1993-08-10,"UP2B","4","2476","BETNEO",10.5,1,"-99",0,1,"1","s","Alive",1993,"UP2B_4_2476_1993",2,"NMis",FALSE,1.8,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP2B_4_2476",1997-07-18,"UP2B","4","2476","BETNEO",NA,0,"-99",0,1,"1","","Standing/Dead",1997,"UP2B_4_2476_1997",3,"Last",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",1989-08-16,"UP2B","6","6581","PICGLA",0.6,1,"-99",0,1,"1","was #130","Alive",1989,"UP2B_6_6581_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",1993-08-10,"UP2B","6","6581","PICGLA",1.7,1,"-99",0,1,"1","was #130","Alive",1993,"UP2B_6_6581_1993",2,"NMis",FALSE,1.1,1.1,4,0.275,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",1997-07-18,"UP2B","6","6581","PICGLA",2,1,"-99",0,1,"1","was #130","Alive",1997,"UP2B_6_6581_1997",3,"NMis",FALSE,1.1,0.3,4,0.075,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",2000-07-25,"UP2B","6","6581","PICGLA",2.9,1,"-99",0,1,"1","was #130","Alive",2000,"UP2B_6_6581_2000",4,"NMis",FALSE,1.1,0.9,3,0.3,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",2004-09-16,"UP2B","6","6581","PICGLA",3.5,1,"-99",0,1,"1","was #130","Alive",2004,"UP2B_6_6581_2004",5,"NMis",FALSE,1.1,0.6,4,0.15,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",2008-08-13,"UP2B","6","6581","PICGLA",3.6,1,"-99",0,1,"1","(6581) 130","Alive",2008,"UP2B_6_6581_2008",6,"NMis",FALSE,1.1,0.1,4,0.025,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",2018-09-19,"UP2B","6","6581","PICGLA",5.3,1,"-99",0,1,"1","old notes-(6581) 130. 2019 notes-","Alive",2018,"UP2B_6_6581_2018",7,"NMis",FALSE,1.1,1.7,10,0.17,FALSE,FALSE,FALSE,"NA"
"UP2B_6_6581",2023-07-28,"UP2B","6","6581","PICGLA",6.2,1,"-99",0,1,"1","","Alive",2023,"UP2B_6_6581_2023",8,"NMis",FALSE,1.1,0.9,5,0.18,FALSE,FALSE,FALSE,"NA"
"UP2B_8_2528",1989-08-16,"UP2B","8","2528","POPBAL",17.5,1,"-99",0,1,"1","c","Alive",1989,"UP2B_8_2528_1989",1,"NMis",FALSE,2.7,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP2B_8_2528",1993-08-10,"UP2B","8","2528","POPBAL",18,1,"-99",0,1,"1","","Alive",1993,"UP2B_8_2528_1993",2,"NMis",FALSE,2.7,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP2B_8_2528",1997-07-18,"UP2B","8","2528","POPBAL",18.7,1,"-99",0,1,"1","","Alive",1997,"UP2B_8_2528_1997",3,"NMis",FALSE,2.7,0.699999999999999,4,0.175,FALSE,FALSE,FALSE,"NA"
"UP2B_8_2528",2000-07-25,"UP2B","8","2528","POPBAL",19,1,"-99",0,1,"1","","Alive",2000,"UP2B_8_2528_2000",4,"NMis",FALSE,2.7,0.300000000000001,3,0.1,FALSE,FALSE,FALSE,"NA"
